,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
520,0.022132795,0.30882356,0.36065573,0.6000004,0.33333334,0.14671454,0.0,0.0,0.0,0.32352942,0.34426227,0.6000004,0.33333334,0.15512264,0.0,0.0,0.0,0.32352942,0.32786885,0.6000004,0.33333334,0.16353074,0.0,0.0,0.0,0.33823532,0.3114754,0.6000004,0.33333334,0.17040077,0.0,0.0
521,0.0,0.32352942,0.34426227,0.6000004,0.33333334,0.15512264,0.0,0.0,0.0,0.32352942,0.32786885,0.6000004,0.33333334,0.16353074,0.0,0.0,0.0,0.33823532,0.3114754,0.6000004,0.33333334,0.17040077,0.0,0.0,0.0,0.32352942,0.3114754,0.6000004,0.6666667,0.0022900114,0.0,0.0
522,0.0,0.32352942,0.32786885,0.6000004,0.33333334,0.16353074,0.0,0.0,0.0,0.33823532,0.3114754,0.6000004,0.33333334,0.17040077,0.0,0.0,0.0,0.32352942,0.3114754,0.6000004,0.6666667,0.0022900114,0.0,0.0,0.0,0.36764708,0.26229507,0.6000004,1.0,0.00075194397,0.0,0.0
523,0.0,0.33823532,0.3114754,0.6000004,0.33333334,0.17040077,0.0,0.0,0.0,0.32352942,0.3114754,0.6000004,0.6666667,0.0022900114,0.0,0.0,0.0,0.36764708,0.26229507,0.6000004,1.0,0.00075194397,0.0,0.0,0.0,0.35294122,0.3114754,0.5818176,0.33333334,0.0022900114,0.0,0.0
524,0.0,0.32352942,0.3114754,0.6000004,0.6666667,0.0022900114,0.0,0.0,0.0,0.36764708,0.26229507,0.6000004,1.0,0.00075194397,0.0,0.0,0.0,0.35294122,0.3114754,0.5818176,0.33333334,0.0022900114,0.0,0.0,0.0,0.35294122,0.3114754,0.5818176,0.33333334,0.0076390677,0.0,0.0
525,0.0,0.36764708,0.26229507,0.6000004,1.0,0.00075194397,0.0,0.0,0.0,0.35294122,0.3114754,0.5818176,0.33333334,0.0022900114,0.0,0.0,0.0,0.35294122,0.3114754,0.5818176,0.33333334,0.0076390677,0.0,0.0,0.0,0.36764708,0.27868852,0.5636368,0.33333334,0.010698112,0.0,0.0
526,0.0,0.35294122,0.3114754,0.5818176,0.33333334,0.0022900114,0.0,0.0,0.0,0.35294122,0.3114754,0.5818176,0.33333334,0.0076390677,0.0,0.0,0.0,0.36764708,0.27868852,0.5636368,0.33333334,0.010698112,0.0,0.0,0.0,0.38235295,0.1967213,0.5636368,1.0,0.0,0.0,0.0
527,0.0,0.35294122,0.3114754,0.5818176,0.33333334,0.0076390677,0.0,0.0,0.0,0.36764708,0.27868852,0.5636368,0.33333334,0.010698112,0.0,0.0,0.0,0.38235295,0.1967213,0.5636368,1.0,0.0,0.0,0.0,0.0,0.38235295,0.18032786,0.545454,0.33333334,0.0022900114,0.0,0.0
528,0.0,0.36764708,0.27868852,0.5636368,0.33333334,0.010698112,0.0,0.0,0.0,0.38235295,0.1967213,0.5636368,1.0,0.0,0.0,0.0,0.0,0.38235295,0.18032786,0.545454,0.33333334,0.0022900114,0.0,0.0,0.0,0.35294122,0.13114753,0.545454,0.33333334,0.0053490563,0.0,0.0
529,0.0,0.38235295,0.1967213,0.5636368,1.0,0.0,0.0,0.0,0.0,0.38235295,0.18032786,0.545454,0.33333334,0.0022900114,0.0,0.0,0.0,0.35294122,0.13114753,0.545454,0.33333334,0.0053490563,0.0,0.0,0.0,0.38235295,0.16393442,0.5090904,0.33333334,0.0068700337,0.0,0.0
530,0.0,0.38235295,0.18032786,0.545454,0.33333334,0.0022900114,0.0,0.0,0.0,0.35294122,0.13114753,0.545454,0.33333334,0.0053490563,0.0,0.0,0.0,0.38235295,0.16393442,0.5090904,0.33333334,0.0068700337,0.0,0.0,0.0,0.36764708,0.14754099,0.5090904,1.0,0.00075194397,0.0,0.0
531,0.0,0.35294122,0.13114753,0.545454,0.33333334,0.0053490563,0.0,0.0,0.0,0.38235295,0.16393442,0.5090904,0.33333334,0.0068700337,0.0,0.0,0.0,0.36764708,0.14754099,0.5090904,1.0,0.00075194397,0.0,0.0,0.0,0.35294122,0.114754096,0.5090904,0.6666667,0.00075194397,0.0,0.0
532,0.0,0.38235295,0.16393442,0.5090904,0.33333334,0.0068700337,0.0,0.0,0.0,0.36764708,0.14754099,0.5090904,1.0,0.00075194397,0.0,0.0,0.0,0.35294122,0.114754096,0.5090904,0.6666667,0.00075194397,0.0,0.0,0.0,0.36764708,0.114754096,0.5090904,1.0,0.00075194397,0.0,0.0
533,0.0,0.36764708,0.14754099,0.5090904,1.0,0.00075194397,0.0,0.0,0.0,0.35294122,0.114754096,0.5090904,0.6666667,0.00075194397,0.0,0.0,0.0,0.36764708,0.114754096,0.5090904,1.0,0.00075194397,0.0,0.0,0.0,0.35294122,0.09836066,0.5090904,0.0,0.0022900114,0.0,0.0
534,0.0,0.35294122,0.114754096,0.5090904,0.6666667,0.00075194397,0.0,0.0,0.0,0.36764708,0.114754096,0.5090904,1.0,0.00075194397,0.0,0.0,0.0,0.35294122,0.09836066,0.5090904,0.0,0.0022900114,0.0,0.0,0.0,0.39705884,0.1967213,0.5272732,1.0,0.00075194397,0.0,0.0
535,0.0,0.36764708,0.114754096,0.5090904,1.0,0.00075194397,0.0,0.0,0.0,0.35294122,0.09836066,0.5090904,0.0,0.0022900114,0.0,0.0,0.0,0.39705884,0.1967213,0.5272732,1.0,0.00075194397,0.0,0.0,0.0,0.41176474,0.24590163,0.5090904,1.0,0.0022729216,0.0,0.0
536,0.0,0.35294122,0.09836066,0.5090904,0.0,0.0022900114,0.0,0.0,0.0,0.39705884,0.1967213,0.5272732,1.0,0.00075194397,0.0,0.0,0.0,0.41176474,0.24590163,0.5090904,1.0,0.0022729216,0.0,0.0,0.0,0.39705884,0.3114754,0.5090904,1.0,0.0037938994,0.0,0.0
537,0.0,0.39705884,0.1967213,0.5272732,1.0,0.00075194397,0.0,0.0,0.0,0.41176474,0.24590163,0.5090904,1.0,0.0022729216,0.0,0.0,0.0,0.39705884,0.3114754,0.5090904,1.0,0.0037938994,0.0,0.0,0.0,0.35294122,0.37704915,0.49090958,0.33333334,0.006101,0.0,0.0
538,0.0,0.41176474,0.24590163,0.5090904,1.0,0.0022729216,0.0,0.0,0.0,0.39705884,0.3114754,0.5090904,1.0,0.0037938994,0.0,0.0,0.0,0.35294122,0.37704915,0.49090958,0.33333334,0.006101,0.0,0.0,0.0,0.30882356,0.3934426,0.47272682,0.33333334,0.022900114,0.0,0.0
539,0.0,0.39705884,0.3114754,0.5090904,1.0,0.0037938994,0.0,0.0,0.0,0.35294122,0.37704915,0.49090958,0.33333334,0.006101,0.0,0.0,0.0,0.30882356,0.3934426,0.47272682,0.33333334,0.022900114,0.0,0.0,0.0,0.32352942,0.3934426,0.47272682,0.33333334,0.03817825,0.0,0.0
540,0.0,0.35294122,0.37704915,0.49090958,0.33333334,0.006101,0.0,0.0,0.0,0.30882356,0.3934426,0.47272682,0.33333334,0.022900114,0.0,0.0,0.0,0.32352942,0.3934426,0.47272682,0.33333334,0.03817825,0.0,0.0,0.0,0.30882356,0.3934426,0.47272682,0.33333334,0.054977357,0.0,0.0
541,0.0,0.30882356,0.3934426,0.47272682,0.33333334,0.022900114,0.0,0.0,0.0,0.32352942,0.3934426,0.47272682,0.33333334,0.03817825,0.0,0.0,0.0,0.30882356,0.3934426,0.47272682,0.33333334,0.054977357,0.0,0.0,0.0,0.29411766,0.3934426,0.49090958,0.33333334,0.06873451,0.0,0.0
542,0.0,0.32352942,0.3934426,0.47272682,0.33333334,0.03817825,0.0,0.0,0.0,0.30882356,0.3934426,0.47272682,0.33333334,0.054977357,0.0,0.0,0.0,0.29411766,0.3934426,0.49090958,0.33333334,0.06873451,0.0,0.0,0.0,0.30882356,0.36065573,0.5272732,0.33333334,0.08401266,0.0,0.0
543,0.0,0.30882356,0.3934426,0.47272682,0.33333334,0.054977357,0.0,0.0,0.0,0.29411766,0.3934426,0.49090958,0.33333334,0.06873451,0.0,0.0,0.0,0.30882356,0.36065573,0.5272732,0.33333334,0.08401266,0.0,0.0,0.0,0.32352942,0.32786885,0.5818176,0.33333334,0.10463984,0.0,0.0
544,0.0,0.29411766,0.3934426,0.49090958,0.33333334,0.06873451,0.0,0.0,0.0,0.30882356,0.36065573,0.5272732,0.33333334,0.08401266,0.0,0.0,0.0,0.32352942,0.32786885,0.5818176,0.33333334,0.10463984,0.0,0.0,0.0,0.29411766,0.29508194,0.65454674,0.33333334,0.13061608,0.0,0.0
545,0.0,0.30882356,0.36065573,0.5272732,0.33333334,0.08401266,0.0,0.0,0.0,0.32352942,0.32786885,0.5818176,0.33333334,0.10463984,0.0,0.0,0.0,0.29411766,0.29508194,0.65454674,0.33333334,0.13061608,0.0,0.0,0.0,0.29411766,0.27868852,0.6727276,0.33333334,0.15276426,0.0,0.0
546,0.0,0.32352942,0.32786885,0.5818176,0.33333334,0.10463984,0.0,0.0,0.0,0.29411766,0.29508194,0.65454674,0.33333334,0.13061608,0.0,0.0,0.0,0.29411766,0.27868852,0.6727276,0.33333334,0.15276426,0.0,0.0,0.0,0.2794118,0.26229507,0.69091034,0.33333334,0.16804239,0.0,0.0
547,0.0,0.29411766,0.29508194,0.65454674,0.33333334,0.13061608,0.0,0.0,0.0,0.29411766,0.27868852,0.6727276,0.33333334,0.15276426,0.0,0.0,0.0,0.2794118,0.26229507,0.69091034,0.33333334,0.16804239,0.0,0.0,0.0,0.22058827,0.24590163,0.7090912,0.33333334,0.19401865,0.0,0.0
548,0.0,0.29411766,0.27868852,0.6727276,0.33333334,0.15276426,0.0,0.0,0.0,0.2794118,0.26229507,0.69091034,0.33333334,0.16804239,0.0,0.0,0.0,0.22058827,0.24590163,0.7090912,0.33333334,0.19401865,0.0,0.0,0.0,0.20588237,0.22950819,0.72727394,0.33333334,0.21999487,0.0,0.0
549,0.0,0.2794118,0.26229507,0.69091034,0.33333334,0.16804239,0.0,0.0,0.0,0.22058827,0.24590163,0.7090912,0.33333334,0.19401865,0.0,0.0,0.0,0.20588237,0.22950819,0.72727394,0.33333334,0.21999487,0.0,0.0,0.0,0.22058827,0.22950819,0.72727394,0.33333334,0.24062209,0.0,0.0
550,0.0,0.22058827,0.24590163,0.7090912,0.33333334,0.19401865,0.0,0.0,0.0,0.20588237,0.22950819,0.72727394,0.33333334,0.21999487,0.0,0.0,0.0,0.22058827,0.22950819,0.72727394,0.33333334,0.24062209,0.0,0.0,0.0,0.22058827,0.21311474,0.72727394,0.33333334,0.25590023,0.0,0.0
551,0.0,0.20588237,0.22950819,0.72727394,0.33333334,0.21999487,0.0,0.0,0.0,0.22058827,0.22950819,0.72727394,0.33333334,0.24062209,0.0,0.0,0.0,0.22058827,0.21311474,0.72727394,0.33333334,0.25590023,0.0,0.0,0.0,0.23529413,0.21311474,0.7454548,0.33333334,0.2765274,0.0,0.0
552,0.0,0.22058827,0.22950819,0.72727394,0.33333334,0.24062209,0.0,0.0,0.0,0.22058827,0.21311474,0.72727394,0.33333334,0.25590023,0.0,0.0,0.0,0.23529413,0.21311474,0.7454548,0.33333334,0.2765274,0.0,0.0,0.0,0.23529413,0.21311474,0.76363754,0.33333334,0.29332653,0.0,0.0
553,0.0,0.22058827,0.21311474,0.72727394,0.33333334,0.25590023,0.0,0.0,0.0,0.23529413,0.21311474,0.7454548,0.33333334,0.2765274,0.0,0.0,0.0,0.23529413,0.21311474,0.76363754,0.33333334,0.29332653,0.0,0.0,0.0,0.25000003,0.21311474,0.76363754,0.33333334,0.31012565,0.0,0.0
554,0.0,0.23529413,0.21311474,0.7454548,0.33333334,0.2765274,0.0,0.0,0.0,0.23529413,0.21311474,0.76363754,0.33333334,0.29332653,0.0,0.0,0.0,0.25000003,0.21311474,0.76363754,0.33333334,0.31012565,0.0,0.0,0.0,0.2647059,0.1967213,0.76363754,0.33333334,0.3200547,0.0,0.0
555,0.0,0.23529413,0.21311474,0.76363754,0.33333334,0.29332653,0.0,0.0,0.0,0.25000003,0.21311474,0.76363754,0.33333334,0.31012565,0.0,0.0,0.0,0.2647059,0.1967213,0.76363754,0.33333334,0.3200547,0.0,0.0,0.0,0.2794118,0.1967213,0.76363754,0.33333334,0.3284628,0.0,0.0
556,0.0,0.25000003,0.21311474,0.76363754,0.33333334,0.31012565,0.0,0.0,0.0,0.2647059,0.1967213,0.76363754,0.33333334,0.3200547,0.0,0.0,0.0,0.2794118,0.1967213,0.76363754,0.33333334,0.3284628,0.0,0.0,0.0,0.2794118,0.1967213,0.7818184,0.33333334,0.33533287,0.0,0.0
557,0.0,0.2647059,0.1967213,0.76363754,0.33333334,0.3200547,0.0,0.0,0.0,0.2794118,0.1967213,0.76363754,0.33333334,0.3284628,0.0,0.0,0.0,0.2794118,0.1967213,0.7818184,0.33333334,0.33533287,0.0,0.0,0.0,0.2794118,0.21311474,0.80000114,0.33333334,0.34374097,0.0,0.0
558,0.0,0.2794118,0.1967213,0.76363754,0.33333334,0.3284628,0.0,0.0,0.0,0.2794118,0.1967213,0.7818184,0.33333334,0.33533287,0.0,0.0,0.0,0.2794118,0.21311474,0.80000114,0.33333334,0.34374097,0.0,0.0,0.0,0.2794118,0.24590163,0.818182,0.33333334,0.35367003,0.0,0.0
559,0.0,0.2794118,0.1967213,0.7818184,0.33333334,0.33533287,0.0,0.0,0.0,0.2794118,0.21311474,0.80000114,0.33333334,0.34374097,0.0,0.0,0.0,0.2794118,0.24590163,0.818182,0.33333334,0.35367003,0.0,0.0,0.0,0.2647059,0.26229507,0.818182,0.33333334,0.36894816,0.0,0.0
560,0.0,0.2794118,0.21311474,0.80000114,0.33333334,0.34374097,0.0,0.0,0.0,0.2794118,0.24590163,0.818182,0.33333334,0.35367003,0.0,0.0,0.0,0.2647059,0.26229507,0.818182,0.33333334,0.36894816,0.0,0.0,0.0,0.2647059,0.27868852,0.818182,0.33333334,0.37887725,0.0,0.0
561,0.0,0.2794118,0.24590163,0.818182,0.33333334,0.35367003,0.0,0.0,0.0,0.2647059,0.26229507,0.818182,0.33333334,0.36894816,0.0,0.0,0.0,0.2647059,0.27868852,0.818182,0.33333334,0.37887725,0.0,0.0,0.0,0.25000003,0.29508194,0.80000114,0.33333334,0.39263442,0.0,0.0
562,0.0,0.2647059,0.26229507,0.818182,0.33333334,0.36894816,0.0,0.0,0.0,0.2647059,0.27868852,0.818182,0.33333334,0.37887725,0.0,0.0,0.0,0.25000003,0.29508194,0.80000114,0.33333334,0.39263442,0.0,0.0,0.0,0.20588237,0.32786885,0.76363754,0.33333334,0.40639156,0.0,0.0
563,0.0,0.2647059,0.27868852,0.818182,0.33333334,0.37887725,0.0,0.0,0.0,0.25000003,0.29508194,0.80000114,0.33333334,0.39263442,0.0,0.0,0.0,0.20588237,0.32786885,0.76363754,0.33333334,0.40639156,0.0,0.0,0.0,0.22058827,0.34426227,0.7454548,0.33333334,0.41861066,0.0,0.0
564,0.0,0.25000003,0.29508194,0.80000114,0.33333334,0.39263442,0.0,0.0,0.0,0.20588237,0.32786885,0.76363754,0.33333334,0.40639156,0.0,0.0,0.0,0.22058827,0.34426227,0.7454548,0.33333334,0.41861066,0.0,0.0,0.0,0.22058827,0.34426227,0.72727394,0.33333334,0.43082976,0.0,0.0
565,0.0,0.20588237,0.32786885,0.76363754,0.33333334,0.40639156,0.0,0.0,0.0,0.22058827,0.34426227,0.7454548,0.33333334,0.41861066,0.0,0.0,0.0,0.22058827,0.34426227,0.72727394,0.33333334,0.43082976,0.0,0.0,0.0,0.23529413,0.34426227,0.72727394,0.33333334,0.43923786,0.0,0.0
566,0.0,0.22058827,0.34426227,0.7454548,0.33333334,0.41861066,0.0,0.0,0.0,0.22058827,0.34426227,0.72727394,0.33333334,0.43082976,0.0,0.0,0.0,0.23529413,0.34426227,0.72727394,0.33333334,0.43923786,0.0,0.0,0.0,0.2647059,0.32786885,0.72727394,0.6666667,0.006101,0.0,0.0
567,0.0,0.22058827,0.34426227,0.72727394,0.33333334,0.43082976,0.0,0.0,0.0,0.23529413,0.34426227,0.72727394,0.33333334,0.43923786,0.0,0.0,0.0,0.2647059,0.32786885,0.72727394,0.6666667,0.006101,0.0,0.0,0.0,0.30882356,0.29508194,0.72727394,0.6666667,0.011450056,0.0,0.0
568,0.0,0.23529413,0.34426227,0.72727394,0.33333334,0.43923786,0.0,0.0,0.0,0.2647059,0.32786885,0.72727394,0.6666667,0.006101,0.0,0.0,0.0,0.30882356,0.29508194,0.72727394,0.6666667,0.011450056,0.0,0.0,0.0,0.30882356,0.29508194,0.72727394,0.6666667,0.016799113,0.0,0.0
569,0.0,0.2647059,0.32786885,0.72727394,0.6666667,0.006101,0.0,0.0,0.0,0.30882356,0.29508194,0.72727394,0.6666667,0.011450056,0.0,0.0,0.0,0.30882356,0.29508194,0.72727394,0.6666667,0.016799113,0.0,0.0,0.0,0.33823532,0.24590163,0.72727394,0.6666667,0.019858157,0.0,0.0
570,0.0,0.30882356,0.29508194,0.72727394,0.6666667,0.011450056,0.0,0.0,0.0,0.30882356,0.29508194,0.72727394,0.6666667,0.016799113,0.0,0.0,0.0,0.33823532,0.24590163,0.72727394,0.6666667,0.019858157,0.0,0.0,0.0,0.32352942,0.29508194,0.72727394,0.6666667,0.025207214,0.0,0.0
571,0.0,0.30882356,0.29508194,0.72727394,0.6666667,0.016799113,0.0,0.0,0.0,0.33823532,0.24590163,0.72727394,0.6666667,0.019858157,0.0,0.0,0.0,0.32352942,0.29508194,0.72727394,0.6666667,0.025207214,0.0,0.0,0.0,0.32352942,0.22950819,0.7090912,1.0,0.00075194397,0.0,0.0
572,0.0,0.33823532,0.24590163,0.72727394,0.6666667,0.019858157,0.0,0.0,0.0,0.32352942,0.29508194,0.72727394,0.6666667,0.025207214,0.0,0.0,0.0,0.32352942,0.22950819,0.7090912,1.0,0.00075194397,0.0,0.0,0.0,0.32352942,0.26229507,0.7090912,0.6666667,0.004580023,0.0,0.0
573,0.0,0.32352942,0.29508194,0.72727394,0.6666667,0.025207214,0.0,0.0,0.0,0.32352942,0.22950819,0.7090912,1.0,0.00075194397,0.0,0.0,0.0,0.32352942,0.26229507,0.7090912,0.6666667,0.004580023,0.0,0.0,0.0,0.35294122,0.16393442,0.7090912,1.0,0.00075194397,0.0,0.0
574,0.0,0.32352942,0.22950819,0.7090912,1.0,0.00075194397,0.0,0.0,0.0,0.32352942,0.26229507,0.7090912,0.6666667,0.004580023,0.0,0.0,0.0,0.35294122,0.16393442,0.7090912,1.0,0.00075194397,0.0,0.0,0.0,0.35294122,0.18032786,0.69091034,1.0,0.0022729216,0.0,0.0
575,0.0,0.32352942,0.26229507,0.7090912,0.6666667,0.004580023,0.0,0.0,0.0,0.35294122,0.16393442,0.7090912,1.0,0.00075194397,0.0,0.0,0.0,0.35294122,0.18032786,0.69091034,1.0,0.0022729216,0.0,0.0,0.0,0.35294122,0.13114753,0.69091034,1.0,0.0030419554,0.0,0.0
576,0.0,0.35294122,0.16393442,0.7090912,1.0,0.00075194397,0.0,0.0,0.0,0.35294122,0.18032786,0.69091034,1.0,0.0022729216,0.0,0.0,0.0,0.35294122,0.13114753,0.69091034,1.0,0.0030419554,0.0,0.0,0.0,0.35294122,0.114754096,0.69091034,1.0,0.004562933,0.0,0.0
577,0.0,0.35294122,0.18032786,0.69091034,1.0,0.0022729216,0.0,0.0,0.0,0.35294122,0.13114753,0.69091034,1.0,0.0030419554,0.0,0.0,0.0,0.35294122,0.114754096,0.69091034,1.0,0.004562933,0.0,0.0,0.0,0.35294122,0.14754099,0.6727276,0.33333334,0.004580023,0.0,0.0
578,0.0,0.35294122,0.13114753,0.69091034,1.0,0.0030419554,0.0,0.0,0.0,0.35294122,0.114754096,0.69091034,1.0,0.004562933,0.0,0.0,0.0,0.35294122,0.14754099,0.6727276,0.33333334,0.004580023,0.0,0.0,0.0,0.33823532,0.14754099,0.6727276,0.33333334,0.0076390677,0.0,0.0
579,0.0,0.35294122,0.114754096,0.69091034,1.0,0.004562933,0.0,0.0,0.0,0.35294122,0.14754099,0.6727276,0.33333334,0.004580023,0.0,0.0,0.0,0.33823532,0.14754099,0.6727276,0.33333334,0.0076390677,0.0,0.0,0.0,0.33823532,0.114754096,0.65454674,0.33333334,0.010698112,0.0,0.0
580,0.0,0.35294122,0.14754099,0.6727276,0.33333334,0.004580023,0.0,0.0,0.0,0.33823532,0.14754099,0.6727276,0.33333334,0.0076390677,0.0,0.0,0.0,0.33823532,0.114754096,0.65454674,0.33333334,0.010698112,0.0,0.0,0.0,0.33823532,0.14754099,0.65454674,0.33333334,0.013757157,0.0,0.0
581,0.0,0.33823532,0.14754099,0.6727276,0.33333334,0.0076390677,0.0,0.0,0.0,0.33823532,0.114754096,0.65454674,0.33333334,0.010698112,0.0,0.0,0.0,0.33823532,0.14754099,0.65454674,0.33333334,0.013757157,0.0,0.0,0.0,0.32352942,0.09836066,0.6727276,0.0,0.0022900114,0.0,0.0
582,0.0,0.33823532,0.114754096,0.65454674,0.33333334,0.010698112,0.0,0.0,0.0,0.33823532,0.14754099,0.65454674,0.33333334,0.013757157,0.0,0.0,0.0,0.32352942,0.09836066,0.6727276,0.0,0.0022900114,0.0,0.0,0.0,0.35294122,0.18032786,0.6727276,0.33333334,0.006101,0.0,0.0
583,0.0,0.33823532,0.14754099,0.65454674,0.33333334,0.013757157,0.0,0.0,0.0,0.32352942,0.09836066,0.6727276,0.0,0.0022900114,0.0,0.0,0.0,0.35294122,0.18032786,0.6727276,0.33333334,0.006101,0.0,0.0,0.0,0.35294122,0.21311474,0.65454674,0.33333334,0.009160045,0.0,0.0
584,0.0,0.32352942,0.09836066,0.6727276,0.0,0.0022900114,0.0,0.0,0.0,0.35294122,0.18032786,0.6727276,0.33333334,0.006101,0.0,0.0,0.0,0.35294122,0.21311474,0.65454674,0.33333334,0.009160045,0.0,0.0,0.0,0.36764708,0.26229507,0.65454674,1.0,0.00075194397,0.0,0.0
585,0.0,0.35294122,0.18032786,0.6727276,0.33333334,0.006101,0.0,0.0,0.0,0.35294122,0.21311474,0.65454674,0.33333334,0.009160045,0.0,0.0,0.0,0.36764708,0.26229507,0.65454674,1.0,0.00075194397,0.0,0.0,0.08853118,0.36764708,0.29508194,0.61818314,0.6666667,0.0022900114,0.0,0.0
586,0.0,0.35294122,0.21311474,0.65454674,0.33333334,0.009160045,0.0,0.0,0.0,0.36764708,0.26229507,0.65454674,1.0,0.00075194397,0.0,0.0,0.08853118,0.36764708,0.29508194,0.61818314,0.6666667,0.0022900114,0.0,0.0,0.08551308,0.32352942,0.3114754,0.6000004,0.6666667,0.0053490563,0.0,0.0
587,0.0,0.36764708,0.26229507,0.65454674,1.0,0.00075194397,0.0,0.0,0.08853118,0.36764708,0.29508194,0.61818314,0.6666667,0.0022900114,0.0,0.0,0.08551308,0.32352942,0.3114754,0.6000004,0.6666667,0.0053490563,0.0,0.0,0.090543255,0.30882356,0.32786885,0.5818176,1.0,0.00075194397,0.0,0.0
588,0.08853118,0.36764708,0.29508194,0.61818314,0.6666667,0.0022900114,0.0,0.0,0.08551308,0.32352942,0.3114754,0.6000004,0.6666667,0.0053490563,0.0,0.0,0.090543255,0.30882356,0.32786885,0.5818176,1.0,0.00075194397,0.0,0.0,0.1277666,0.32352942,0.34426227,0.545454,0.6666667,0.0022900114,0.0,0.0
589,0.08551308,0.32352942,0.3114754,0.6000004,0.6666667,0.0053490563,0.0,0.0,0.090543255,0.30882356,0.32786885,0.5818176,1.0,0.00075194397,0.0,0.0,0.1277666,0.32352942,0.34426227,0.545454,0.6666667,0.0022900114,0.0,0.0,0.14486921,0.33823532,0.32786885,0.545454,0.6666667,0.0076390677,0.0,0.0
590,0.090543255,0.30882356,0.32786885,0.5818176,1.0,0.00075194397,0.0,0.0,0.1277666,0.32352942,0.34426227,0.545454,0.6666667,0.0022900114,0.0,0.0,0.14486921,0.33823532,0.32786885,0.545454,0.6666667,0.0076390677,0.0,0.0,0.20422535,0.38235295,0.29508194,0.545454,0.6666667,0.009160045,0.0,0.0
591,0.1277666,0.32352942,0.34426227,0.545454,0.6666667,0.0022900114,0.0,0.0,0.14486921,0.33823532,0.32786885,0.545454,0.6666667,0.0076390677,0.0,0.0,0.20422535,0.38235295,0.29508194,0.545454,0.6666667,0.009160045,0.0,0.0,0.2002012,0.39705884,0.26229507,0.545454,0.6666667,0.010681022,0.0,0.0
592,0.14486921,0.33823532,0.32786885,0.545454,0.6666667,0.0076390677,0.0,0.0,0.20422535,0.38235295,0.29508194,0.545454,0.6666667,0.009160045,0.0,0.0,0.2002012,0.39705884,0.26229507,0.545454,0.6666667,0.010681022,0.0,0.0,0.23239435,0.39705884,0.26229507,0.545454,1.0,0.00075194397,0.0,0.0
593,0.20422535,0.38235295,0.29508194,0.545454,0.6666667,0.009160045,0.0,0.0,0.2002012,0.39705884,0.26229507,0.545454,0.6666667,0.010681022,0.0,0.0,0.23239435,0.39705884,0.26229507,0.545454,1.0,0.00075194397,0.0,0.0,0.27565393,0.4264706,0.22950819,0.5272732,0.0,0.00075194397,0.0,0.0
594,0.2002012,0.39705884,0.26229507,0.545454,0.6666667,0.010681022,0.0,0.0,0.23239435,0.39705884,0.26229507,0.545454,1.0,0.00075194397,0.0,0.0,0.27565393,0.4264706,0.22950819,0.5272732,0.0,0.00075194397,0.0,0.0,0.3420523,0.39705884,0.21311474,0.5272732,0.33333334,0.0022900114,0.0,0.0
595,0.23239435,0.39705884,0.26229507,0.545454,1.0,0.00075194397,0.0,0.0,0.27565393,0.4264706,0.22950819,0.5272732,0.0,0.00075194397,0.0,0.0,0.3420523,0.39705884,0.21311474,0.5272732,0.33333334,0.0022900114,0.0,0.0,0.2997988,0.4264706,0.22950819,0.5272732,1.0,0.00075194397,0.0,0.0
596,0.27565393,0.4264706,0.22950819,0.5272732,0.0,0.00075194397,0.0,0.0,0.3420523,0.39705884,0.21311474,0.5272732,0.33333334,0.0022900114,0.0,0.0,0.2997988,0.4264706,0.22950819,0.5272732,1.0,0.00075194397,0.0,0.0,0.2696177,0.4264706,0.24590163,0.5090904,0.33333334,0.0022900114,0.0,0.0
597,0.3420523,0.39705884,0.21311474,0.5272732,0.33333334,0.0022900114,0.0,0.0,0.2997988,0.4264706,0.22950819,0.5272732,1.0,0.00075194397,0.0,0.0,0.2696177,0.4264706,0.24590163,0.5090904,0.33333334,0.0022900114,0.0,0.0,0.30080482,0.4264706,0.24590163,0.5090904,0.33333334,0.0053490563,0.0,0.0
598,0.2997988,0.4264706,0.22950819,0.5272732,1.0,0.00075194397,0.0,0.0,0.2696177,0.4264706,0.24590163,0.5090904,0.33333334,0.0022900114,0.0,0.0,0.30080482,0.4264706,0.24590163,0.5090904,0.33333334,0.0053490563,0.0,0.0,0.30181086,0.41176474,0.26229507,0.49090958,0.33333334,0.0084081,0.0,0.0
599,0.2696177,0.4264706,0.24590163,0.5090904,0.33333334,0.0022900114,0.0,0.0,0.30080482,0.4264706,0.24590163,0.5090904,0.33333334,0.0053490563,0.0,0.0,0.30181086,0.41176474,0.26229507,0.49090958,0.33333334,0.0084081,0.0,0.0,0.24144869,0.4264706,0.24590163,0.47272682,0.33333334,0.011467146,0.0,0.0
600,0.30080482,0.4264706,0.24590163,0.5090904,0.33333334,0.0053490563,0.0,0.0,0.30181086,0.41176474,0.26229507,0.49090958,0.33333334,0.0084081,0.0,0.0,0.24144869,0.4264706,0.24590163,0.47272682,0.33333334,0.011467146,0.0,0.0,0.2142857,0.4264706,0.24590163,0.45454597,0.33333334,0.016816203,0.0,0.0
